# CSM model "Johnson-Hearn" contributed by author K. Johnson and E. Hearn.
# Reference: Johnson (2024), doi:10.1029/ 2023JB027472.
# Last revised on 22 Aug 2024, this *.csv version assembled by K. Luttrell on 08 Oct 2024.
#
# This is a stressing_rate model.
# Tension is taken as positive (physics convention).
# This model provides both meaningful orientation and meaningful magnitude.
# It is defined for depths from 1 km to 15 km.
# These model values do not vary with depth.
#
# Data Columns:
# 1) Longitude in degrees, WGS84 (California has negative LON)
# 2) Latitude in degrees, WGS84
# 3) Depth in km relative to mean sea level (positive: below sea-level; negative: above sea-level)
# 4) See stressing rate tensor component in MPa/yr
# 5) Sen stressing rate tensor component in MPa/yr
# 6) Seu stressing rate tensor component in MPa/yr
# 7) Snn stressing rate tensor component in MPa/yr
# 8) Snu stressing rate tensor component in MPa/yr
# 9) Suu stressing rate tensor component in MPa/yr
# 10) SHmax angle in degrees East of North (calculated from tensor using Lund and Townend [2007] eqn. 11)
# 11) SHmax angle uncertainty in degrees (if provided by the author, NaN otherwise)
# 12) phi shape parameter (S1-S2)/(S1-S3) for positive tension (calculated from tensor as in Angelier [1979])
# 13) R stress ratio (S2-S3)/(S1-S3) for positive tension (calculated from tensor as in Gephart and Forsyth [1984])
# 14) Aphi Anderson modified shape parameter (calculated from tensor as in Simpson [1997])
# 15) isotropic pressure rate (S1+S2+S3)/3 in MPa/yr (calculated from tensor)
# 16) differential stressing rate (S1-S3) in MPa/yr (calculated from tensor)
# 17) maximum shear stressing rate "Von Mises stressing rate" (S1-S3)/2 in MPa/yr (calculated from tensor)
# 18) S1 most tensional principal stress rate in MPa/yr (eigenvalues calculated from tensor)
# 19) S2 intermediate principal stress rate in MPa/yr
# 20) S3 most compressional principal stress rate in MPa/yr
# 21) V1x unit vector component of most tensional principal axis (eigenvectors calculated from tensor)
# 22) V1y unit vector component of most tensional principal axis (NOTE: principal axes are bi-directional)
# 23) V1z unit vector component of most tensional principal axis (unit vector given for above-horizontal end)
# 24) V2x unit vector component of intermediate principal axis
# 25) V2y unit vector component of intermediate principal axis
# 26) V2z unit vector component of intermediate principal axis
# 27) V3x unit vector component of most compressional principal axis
# 28) V3y unit vector component of most compressional principal axis
# 29) V3z unit vector component of most compressional principal axis
# 30) V1 plunge of most tensional principal axis in degrees below horizontal (calculated from eigenvectors)
# 31) V2 plunge of intermediate principal axis in degrees below horizontal
# 32) V3 plunge of most compressional principal axis in degrees below horizontal
# 33) V1 azimuth of most tensional principal axis in degrees East of North     (calculated from eigenvectors)
# 34) V2 azimuth of intermediate principal axis in degrees East of North       (NOTE: principal axes are bi-directional)
# 35) V3 azimuth of most compressional principal axis in degrees East of North (azimuth given for below-horizontal end)
# 
# LON,LAT,DEP,See,Sen,Seu,Snn,Snu,Suu,SHmax,SHmax_unc,phi,R,Aphi,iso,dif,mss,S1,S2,S3,V1x,V1y,V1z,V2x,V2y,V2z,V3x,V3y,V3z,V1pl,V2pl,V3pl,V1azi,V2azi,V3azi
"-119.149",33.7767,9,0.001023,-0.0001,0,-0.004525,0,0,1.032,,0.185,0.815,1.815,-0.001167,0.005552,0.002776,0.001025,0,-0.004527,-1,0.018,0,0,0,1,0.018,1,0,0,90,0,91.032,180,181.032
"-119.149",33.7946,9,0.001012,-0.0001,0,-0.004582,0,0,1.022,,0.181,0.819,1.819,-0.00119,0.005597,0.002798,0.001013,0,-0.004583,-1,0.018,0,0,0,1,0.018,1,0,0,90,0,91.022,180,181.022
"-119.149",33.8126,9,0.001001,-9.9e-05,0,-0.004641,0,0,1.001,,0.178,0.822,1.822,-0.001214,0.005646,0.002823,0.001003,0,-0.004643,-1,0.017,0,0,0,1,0.017,1,0,0,90,0,91.001,180,181.001
"-119.149",33.8306,9,0.000991,-9.6e-05,0,-0.004705,0,0,0.963,,0.174,0.826,1.826,-0.001238,0.0057,0.00285,0.000993,0,-0.004707,-1,0.017,0,0,0,1,0.017,1,0,0,90,0,90.963,180,180.963
"-119.149",33.8486,9,0.000983,-9.1e-05,0,-0.004774,0,0,0.904,,0.171,0.829,1.829,-0.001264,0.00576,0.00288,0.000985,0,-0.004776,-1,0.016,0,0,0,1,0.016,1,0,0,90,0,90.904,180,180.904
"-119.149",33.8666,9,0.000978,-8.3e-05,0,-0.004851,0,0,0.814,,0.168,0.832,1.832,-0.001291,0.005832,0.002916,0.000979,0,-0.004852,-1,0.014,0,0,0,1,0.014,1,0,0,90,0,90.814,180,180.814
"-119.149",33.8846,9,0.000972,-7.4e-05,0,-0.004935,0,0,0.714,,0.165,0.835,1.835,-0.001321,0.005909,0.002955,0.000973,0,-0.004936,-1,0.012,0,0,0,1,0.012,1,0,0,90,0,90.714,180,180.714
"-119.149",33.9026,9,0.000942,-8e-05,0,-0.005,0,0,0.773,,0.159,0.841,1.841,-0.001353,0.005945,0.002972,0.000943,0,-0.005002,-1,0.013,0,0,0,1,0.013,1,0,0,90,0,90.773,180,180.773
"-119.149",33.9206,9,0.000904,-9.3e-05,0,-0.005057,0,0,0.89,,0.152,0.848,1.848,-0.001384,0.005964,0.002982,0.000905,0,-0.005059,-1,0.016,0,0,0,1,0.016,1,0,0,90,0,90.89,180,180.89
"-119.149",33.9386,9,0.000866,-0.000105,0,-0.005115,0,0,1.003,,0.145,0.855,1.855,-0.001416,0.005984,0.002992,0.000868,0,-0.005116,-1,0.018,0,0,0,1,0.018,1,0,0,90,0,91.003,180,181.003
"-119.149",33.9565,9,0.000828,-0.000116,0,-0.005173,0,0,1.107,,0.138,0.862,1.862,-0.001448,0.006006,0.003003,0.000831,0,-0.005175,-1,0.019,0,0,0,1,0.019,1,0,0,90,0,91.107,180,181.107
"-119.149",33.9745,9,0.000791,-0.000127,0,-0.005234,0,0,1.203,,0.132,0.868,1.868,-0.001481,0.00603,0.003015,0.000794,0,-0.005236,-1,0.021,0,0,0,1,0.021,1,0,0,90,0,91.203,180,181.203
"-119.149",33.9925,9,0.000754,-0.000136,0,-0.005297,0,0,1.285,,0.125,0.875,1.875,-0.001514,0.006057,0.003028,0.000757,0,-0.0053,-1,0.022,0,0,0,1,0.022,1,0,0,90,0,91.285,180,181.285
"-119.149",34.0105,9,0.000717,-0.000143,0,-0.005363,0,0,1.35,,0.118,0.882,1.882,-0.001549,0.006088,0.003044,0.000721,0,-0.005367,-1,0.024,0,0,0,1,0.024,1,0,0,90,0,91.35,180,181.35
"-119.149",34.0285,9,0.000681,-0.000149,0,-0.005435,0,0,1.393,,0.112,0.888,1.888,-0.001585,0.006124,0.003062,0.000685,0,-0.005439,-1,0.024,0,0,0,1,0.024,1,0,0,90,0,91.393,180,181.393
"-119.149",34.0465,9,0.000656,-0.000152,0,-0.005546,0,0,1.4,,0.106,0.894,1.894,-0.00163,0.006209,0.003104,0.000659,0,-0.00555,-1,0.024,0,0,0,1,0.024,1,0,0,90,0,91.4,180,181.4
"-119.149",34.0645,9,0.000628,-0.000155,0,-0.005701,0,0,1.401,,0.1,0.9,1.9,-0.001691,0.006337,0.003168,0.000632,0,-0.005705,-1,0.024,0,0,0,1,0.024,1,0,0,90,0,91.401,180,181.401
"-119.149",34.0825,9,0.000589,-0.000158,0,-0.005868,0,0,1.403,,0.092,0.908,1.908,-0.00176,0.006465,0.003232,0.000593,0,-0.005872,-1,0.024,0,0,0,1,0.024,1,0,0,90,0,91.403,180,181.403
"-119.149",34.1004,9,0.000541,-0.000162,0,-0.006038,0,0,1.406,,0.083,0.917,1.917,-0.001832,0.006586,0.003293,0.000545,0,-0.006042,-1,0.025,0,0,0,1,0.025,1,0,0,90,0,91.406,180,181.406
"-119.149",34.1184,9,0.000488,-0.000165,0,-0.006212,0,0,1.409,,0.073,0.927,1.927,-0.001908,0.006707,0.003354,0.000492,0,-0.006216,-1,0.025,0,0,0,1,0.025,1,0,0,90,0,91.409,180,181.409
"-119.149",34.1364,9,0.000434,-0.000168,0,-0.00639,0,0,1.407,,0.064,0.936,1.936,-0.001986,0.006832,0.003416,0.000438,0,-0.006394,-1,0.025,0,0,0,1,0.025,1,0,0,90,0,91.407,180,181.407
"-119.149",34.1544,9,0.000383,-0.00017,0,-0.006577,0,0,1.397,,0.056,0.944,1.944,-0.002065,0.006969,0.003484,0.000387,0,-0.006581,-1,0.024,0,0,0,1,0.024,1,0,0,90,0,91.397,180,181.397
"-119.149",34.1724,9,0.000345,-0.00017,0,-0.006779,0,0,1.369,,0.049,0.951,1.951,-0.002145,0.007132,0.003566,0.000349,0,-0.006783,-1,0.024,0,0,0,1,0.024,1,0,0,90,0,91.369,180,181.369
"-119.149",34.1904,9,0.00034,-0.000167,0,-0.007014,0,0,1.303,,0.047,0.953,1.953,-0.002225,0.007362,0.003681,0.000344,0,-0.007018,-1,0.023,0,0,0,1,0.023,1,0,0,90,0,91.303,180,181.303
"-119.149",34.2084,9,0.000437,-0.000151,0,-0.007345,0,0,1.112,,0.057,0.943,1.943,-0.002303,0.007788,0.003894,0.00044,0,-0.007348,-1,0.019,0,0,0,1,0.019,1,0,0,90,0,91.112,180,181.112
"-119.149",34.2264,9,0.000481,-9.1e-05,0,-0.007691,0,0,0.635,,0.059,0.941,1.941,-0.002403,0.008173,0.004087,0.000482,0,-0.007692,-1,0.011,0,0,0,1,0.011,1,0,0,90,0,90.635,180,180.635
"-119.149",34.2444,9,0.00046,-2.8e-05,0,-0.00799,0,0,0.187,,0.054,0.946,1.946,-0.00251,0.00845,0.004225,0.00046,0,-0.00799,-1,0.003,0,0,0,1,0.003,1,0,0,90,0,90.187,180,180.187
"-119.149",34.2623,9,0.000437,3.4e-05,0,-0.008279,0,0,-0.221,,0.05,0.95,1.95,-0.002614,0.008715,0.004358,0.000437,0,-0.008279,-1,-0.004,-0,0,0,1,-0.004,1,0,-0,90,0,89.779,180,179.779
"-119.149",34.2803,9,0.000417,9.3e-05,0,-0.008564,0,0,-0.594,,0.047,0.953,1.953,-0.002716,0.008983,0.004492,0.000418,0,-0.008565,-1,-0.01,-0,0,0,1,-0.01,1,0,-0,90,0,89.406,180,179.406
"-119.149",34.2983,9,0.000499,0.000112,0,-0.008893,0,0,-0.686,,0.053,0.947,1.947,-0.002798,0.009395,0.004697,0.0005,0,-0.008895,-1,-0.012,-0,0,0,1,-0.012,1,0,-0,90,0,89.314,180,179.314
"-119.149",34.3163,9,0.000752,9.1e-05,0,-0.009319,0,0,-0.517,,0.075,0.925,1.925,-0.002856,0.010073,0.005036,0.000753,0,-0.00932,-1,-0.009,-0,0,0,1,-0.009,1,0,-0,90,0,89.483,180,179.483
"-119.149",34.3343,9,0.000973,0.000119,0,-0.009704,0,0,-0.64,,0.091,0.909,1.909,-0.00291,0.01068,0.00534,0.000974,0,-0.009706,-1,-0.011,-0,0,0,1,-0.011,1,0,-0,90,0,89.36,180,179.36
"-119.149",34.3523,9,0.001186,0.000171,0,-0.010064,0,0,-0.871,,0.106,0.894,1.894,-0.002959,0.011255,0.005628,0.001189,0,-0.010066,-1,-0.015,-0,0,0,1,-0.015,1,0,-0,90,0,89.129,180,179.129
"-119.149",34.3703,9,0.001402,0.000237,0,-0.010409,0,0,-1.147,,0.119,0.881,1.881,-0.003002,0.01182,0.00591,0.001407,0,-0.010414,-1,-0.02,-0,0,0,1,-0.02,1,0,-0,90,0,88.853,180,178.853
"-119.149",34.3883,9,0.00162,0.0003,0,-0.010707,0,0,-1.394,,0.132,0.868,1.868,-0.003029,0.012342,0.006171,0.001627,0,-0.010715,-1,-0.024,-0,0,0,1,-0.024,1,0,-0,90,0,88.606,180,178.606
"-119.149",34.4063,9,0.001753,0.000304,0,-0.010647,0,0,-1.405,,0.142,0.858,1.858,-0.002965,0.012415,0.006207,0.001761,0,-0.010654,-1,-0.025,-0,0,0,1,-0.025,1,0,-0,90,0,88.595,180,178.595
"-119.149",34.4242,9,0.001944,0.000348,0,-0.010602,0,0,-1.588,,0.155,0.845,1.845,-0.002886,0.012565,0.006283,0.001954,0,-0.010611,-1,-0.028,-0,0,0,1,-0.028,1,0,-0,90,0,88.412,180,178.412
"-119.149",34.4422,9,0.002148,0.000413,0,-0.010567,0,0,-1.857,,0.17,0.83,1.83,-0.002806,0.012742,0.006371,0.002162,0,-0.01058,-0.999,-0.032,-0,0,0,1,-0.032,0.999,0,-0,90,0,88.143,180,178.143
"-119.149",34.4602,9,0.002351,0.000486,0,-0.010538,0,0,-2.154,,0.183,0.817,1.817,-0.002729,0.012926,0.006463,0.00237,0,-0.010556,-0.999,-0.038,-0,0,0,1,-0.038,0.999,0,-0,90,0,87.846,180,177.846
"-119.149",34.4782,9,0.002549,0.000565,0,-0.010514,0,0,-2.473,,0.196,0.804,1.804,-0.002655,0.013113,0.006556,0.002574,0,-0.010539,-0.999,-0.043,-0,0,0,1,-0.043,0.999,0,-0,90,0,87.527,180,177.527
"-119.149",34.4962,9,0.002735,0.000657,0,-0.01049,0,0,-2.835,,0.208,0.792,1.792,-0.002585,0.01329,0.006645,0.002767,0,-0.010523,-0.999,-0.049,-0,0,0,1,-0.049,0.999,0,-0,90,0,87.165,180,177.165
"-119.149",34.5142,9,0.002932,0.000735,0,-0.010356,0,0,-3.156,,0.222,0.778,1.778,-0.002475,0.013369,0.006684,0.002972,0,-0.010397,-0.998,-0.055,-0,0,0,1,-0.055,0.998,0,-0,90,0,86.844,180,176.844
"-119.149",34.5322,9,0.003136,0.000789,0,-0.010169,0,0,-3.382,,0.238,0.762,1.762,-0.002345,0.013398,0.006699,0.003182,0,-0.010216,-0.998,-0.059,-0,0,0,1,-0.059,0.998,0,-0,90,0,86.618,180,176.618
"-119.149",34.5502,9,0.003331,0.000841,0,-0.009976,0,0,-3.604,,0.252,0.748,1.748,-0.002215,0.013413,0.006706,0.003384,0,-0.010029,-0.998,-0.063,-0,0,0,1,-0.063,0.998,0,-0,90,0,86.396,180,176.396
"-119.149",34.5682,9,0.003515,0.000893,0,-0.009774,0,0,-3.829,,0.267,0.733,1.733,-0.002086,0.013409,0.006704,0.003575,0,-0.009834,-0.998,-0.067,-0,0,0,1,-0.067,0.998,0,-0,90,0,86.171,180,176.171
"-119.149",34.5861,9,0.003683,0.000947,0,-0.009563,0,0,-4.067,,0.28,0.72,1.72,-0.00196,0.013381,0.006691,0.003751,0,-0.00963,-0.997,-0.071,-0,0,0,1,-0.071,0.997,0,-0,90,0,85.933,180,175.933
"-119.149",34.6041,9,0.003815,0.001012,0,-0.009343,0,0,-4.374,,0.292,0.708,1.708,-0.001843,0.013313,0.006657,0.003892,0,-0.009421,-0.997,-0.076,-0,0,0,1,-0.076,0.997,0,-0,90,0,85.626,180,175.626
"-119.149",34.6221,9,0.00392,0.001093,0,-0.009224,0,0,-4.722,,0.301,0.699,1.699,-0.001768,0.013325,0.006663,0.00401,0,-0.009315,-0.997,-0.082,-0,0,0,1,-0.082,0.997,0,-0,90,0,85.278,180,175.278
"-119.149",34.6401,9,0.004035,0.001173,0,-0.00913,0,0,-5.051,,0.309,0.691,1.691,-0.001698,0.013372,0.006686,0.004138,0,-0.009233,-0.996,-0.088,-0,0,0,1,-0.088,0.996,0,-0,90,0,84.949,180,174.949
"-119.149",34.6581,9,0.004138,0.001255,0,-0.009017,0,0,-5.399,,0.318,0.682,1.682,-0.001626,0.013393,0.006696,0.004257,0,-0.009136,-0.996,-0.094,-0,0,0,1,-0.094,0.996,0,-0,90,0,84.601,180,174.601
"-119.149",34.6761,9,0.004213,0.001339,0,-0.008858,0,0,-5.788,,0.326,0.674,1.674,-0.001549,0.013342,0.006671,0.004348,0,-0.008994,-0.995,-0.101,-0,0,0,1,-0.101,0.995,0,-0,90,0,84.212,180,174.212
"-119.149",34.6941,9,0.004229,0.001424,0,-0.008605,0,0,-6.257,,0.334,0.666,1.666,-0.001459,0.013147,0.006573,0.004385,0,-0.008761,-0.994,-0.109,-0,0,0,1,-0.109,0.994,0,-0,90,0,83.743,180,173.743
"-119.149",34.7121,9,0.004305,0.001529,0,-0.008473,0,0,-6.728,,0.341,0.659,1.659,-0.001389,0.01314,0.00657,0.004486,0,-0.008654,-0.993,-0.117,-0,0,0,1,-0.117,0.993,0,-0,90,0,83.272,180,173.272
"-119.149",34.7301,9,0.004474,0.00165,0,-0.008512,0,0,-7.129,,0.349,0.651,1.651,-0.001346,0.013398,0.006699,0.00468,0,-0.008718,-0.992,-0.124,-0,0,0,1,-0.124,0.992,0,-0,90,0,82.871,180,172.871
"-119.149",34.748,9,0.004627,0.001777,0,-0.008511,0,0,-7.569,,0.357,0.643,1.643,-0.001295,0.013611,0.006805,0.004864,0,-0.008747,-0.991,-0.132,-0,0,0,1,-0.132,0.991,0,-0,90,0,82.431,180,172.431
"-119.149",34.766,9,0.005138,0.00187,0,-0.008793,0,0,-7.514,,0.373,0.627,1.627,-0.001218,0.014424,0.007212,0.005385,0,-0.009039,-0.991,-0.131,-0,0,0,1,-0.131,0.991,0,-0,90,0,82.486,180,172.486
"-119.149",34.784,9,0.005771,0.001968,0,-0.00907,0,0,-7.427,,0.393,0.607,1.607,-0.0011,0.015354,0.007677,0.006028,0,-0.009326,-0.992,-0.129,-0,0,0,1,-0.129,0.992,0,-0,90,0,82.573,180,172.573
"-119.149",34.802,9,0.006482,0.002062,0,-0.009325,0,0,-7.312,,0.413,0.587,1.587,-0.000948,0.016336,0.008168,0.006747,0,-0.009589,-0.992,-0.127,-0,0,0,1,-0.127,0.992,0,-0,90,0,82.688,180,172.688
"-119.149",34.82,9,0.007289,0.002122,0,-0.00954,0,0,-7.078,,0.435,0.565,1.565,-0.000751,0.017356,0.008678,0.007552,0,-0.009804,-0.992,-0.123,-0,0,0,1,-0.123,0.992,0,-0,90,0,82.922,180,172.922
"-119.149",34.838,9,0.007298,0.00217,0,-0.009825,0,0,-7.112,,0.428,0.572,1.572,-0.000843,0.017664,0.008832,0.007568,0,-0.010096,-0.992,-0.124,-0,0,0,1,-0.124,0.992,0,-0,90,0,82.888,180,172.888
"-119.149",34.856,9,0.006084,0.002242,0,-0.010222,0,0,-7.688,,0.378,0.622,1.622,-0.001379,0.016911,0.008456,0.006387,0,-0.010525,-0.991,-0.134,-0,0,0,1,-0.134,0.991,0,-0,90,0,82.312,180,172.312
"-119.149",34.874,9,0.004891,0.002299,0,-0.01061,0,0,-8.261,,0.323,0.677,1.677,-0.001906,0.016168,0.008084,0.005224,0,-0.010944,-0.99,-0.144,-0,0,0,1,-0.144,0.99,0,-0,90,0,81.739,180,171.739
"-119.149",34.892,9,0.004372,0.002252,0,-0.010774,0,0,-8.282,,0.297,0.703,1.703,-0.002134,0.015802,0.007901,0.0047,0,-0.011102,-0.99,-0.144,-0,0,0,1,-0.144,0.99,0,-0,90,0,81.718,180,171.718
"-119.149",34.9099,9,0.004724,0.002082,0,-0.010543,0,0,-7.63,,0.316,0.684,1.684,-0.00194,0.015824,0.007912,0.005003,0,-0.010822,-0.991,-0.133,-0,0,0,1,-0.133,0.991,0,-0,90,0,82.37,180,172.37
"-119.149",34.9279,9,0.004883,0.001941,0,-0.010363,0,0,-7.141,,0.326,0.674,1.674,-0.001826,0.015732,0.007866,0.005126,0,-0.010606,-0.992,-0.124,-0,0,0,1,-0.124,0.992,0,-0,90,0,82.859,180,172.859
"-119.149",34.9459,9,0.004972,0.001822,0,-0.010227,0,0,-6.743,,0.332,0.668,1.668,-0.001752,0.01563,0.007815,0.005188,0,-0.010442,-0.993,-0.117,-0,0,0,1,-0.117,0.993,0,-0,90,0,83.257,180,173.257
"-119.149",34.9639,9,0.005015,0.001732,0,-0.01013,0,0,-6.443,,0.335,0.665,1.665,-0.001705,0.015535,0.007768,0.00521,0,-0.010325,-0.994,-0.112,-0,0,0,1,-0.112,0.994,0,-0,90,0,83.557,180,173.557
"-119.149",34.9819,9,0.005,0.001686,0,-0.010068,0,0,-6.307,,0.336,0.664,1.664,-0.001689,0.015441,0.007721,0.005186,0,-0.010255,-0.994,-0.11,-0,0,0,1,-0.11,0.994,0,-0,90,0,83.693,180,173.693
"-119.149",34.9999,9,0.004902,0.001643,0,-0.009944,0,0,-6.24,,0.334,0.666,1.666,-0.001681,0.015206,0.007603,0.005082,0,-0.010124,-0.994,-0.109,-0,0,0,1,-0.109,0.994,0,-0,90,0,83.76,180,173.76
"-119.149",35.0179,9,0.004788,0.001545,0,-0.009721,0,0,-6.012,,0.334,0.666,1.666,-0.001644,0.014835,0.007417,0.004951,0,-0.009884,-0.995,-0.105,-0,0,0,1,-0.105,0.995,0,-0,90,0,83.988,180,173.988
"-119.149",35.0359,9,0.004673,0.001447,0,-0.009496,0,0,-5.772,,0.333,0.667,1.667,-0.001608,0.014462,0.007231,0.00482,0,-0.009642,-0.995,-0.101,-0,0,0,1,-0.101,0.995,0,-0,90,0,84.228,180,174.228
"-119.149",35.0539,9,0.004551,0.001351,0,-0.009268,0,0,-5.532,,0.333,0.667,1.667,-0.001572,0.014081,0.007041,0.004682,0,-0.009399,-0.995,-0.096,-0,0,0,1,-0.096,0.995,0,-0,90,0,84.468,180,174.468
"-119.149",35.0718,9,0.004413,0.00126,0,-0.009033,0,0,-5.309,,0.331,0.669,1.669,-0.00154,0.013681,0.00684,0.00453,0,-0.009151,-0.996,-0.093,-0,0,0,1,-0.093,0.996,0,-0,90,0,84.691,180,174.691
"-119.149",35.0898,9,0.00419,0.001219,0,-0.008735,0,0,-5.342,,0.327,0.673,1.673,-0.001515,0.013153,0.006576,0.004304,0,-0.008849,-0.996,-0.093,-0,0,0,1,-0.093,0.996,0,-0,90,0,84.658,180,174.658
"-119.149",35.1078,9,0.003959,0.001201,0,-0.008444,0,0,-5.478,,0.322,0.678,1.678,-0.001495,0.012634,0.006317,0.004074,0,-0.008559,-0.995,-0.095,-0,0,0,1,-0.095,0.995,0,-0,90,0,84.522,180,174.522
"-119.149",35.1258,9,0.003748,0.001174,0,-0.008189,0,0,-5.565,,0.317,0.683,1.683,-0.00148,0.012166,0.006083,0.003862,0,-0.008303,-0.995,-0.097,-0,0,0,1,-0.097,0.995,0,-0,90,0,84.435,180,174.435
"-119.149",35.1438,9,0.003542,0.001144,0,-0.007948,0,0,-5.631,,0.312,0.688,1.688,-0.001468,0.011715,0.005858,0.003655,0,-0.00806,-0.995,-0.098,-0,0,0,1,-0.098,0.995,0,-0,90,0,84.369,180,174.369
"-119.149",35.1618,9,0.003333,0.001112,0,-0.007708,0,0,-5.695,,0.306,0.694,1.694,-0.001458,0.011262,0.005631,0.003444,0,-0.007818,-0.995,-0.099,-0,0,0,1,-0.099,0.995,0,-0,90,0,84.305,180,174.305
"-119.149",35.1798,9,0.003113,0.00108,0,-0.00746,0,0,-5.773,,0.299,0.701,1.701,-0.001449,0.010791,0.005396,0.003222,0,-0.007569,-0.995,-0.101,-0,0,0,1,-0.101,0.995,0,-0,90,0,84.227,180,174.227
"-119.149",35.1978,9,0.002875,0.001048,0,-0.007198,0,0,-5.877,,0.29,0.71,1.71,-0.001441,0.010288,0.005144,0.002983,0,-0.007305,-0.995,-0.102,-0,0,0,1,-0.102,0.995,0,-0,90,0,84.123,180,174.123
"-119.149",35.2158,9,0.002609,0.001015,0,-0.00691,0,0,-6.022,,0.279,0.721,1.721,-0.001434,0.009733,0.004866,0.002716,0,-0.007017,-0.994,-0.105,-0,0,0,1,-0.105,0.994,0,-0,90,0,83.978,180,173.978
"-119.149",35.2337,9,0.002298,0.000981,0,-0.006582,0,0,-6.229,,0.264,0.736,1.736,-0.001428,0.009094,0.004547,0.002405,0,-0.006689,-0.994,-0.108,-0,0,0,1,-0.108,0.994,0,-0,90,0,83.771,180,173.771
"-119.149",35.2517,9,0.001934,0.000937,0,-0.006193,0,0,-6.494,,0.245,0.755,1.755,-0.00142,0.00834,0.00417,0.00204,0,-0.006299,-0.994,-0.113,-0,0,0,1,-0.113,0.994,0,-0,90,0,83.506,180,173.506
"-119.1273",32.6254,9,0.000667,3.2e-05,0,-0.002004,0,0,-0.682,,0.25,0.75,1.75,-0.000446,0.002672,0.001336,0.000668,0,-0.002004,-1,-0.012,-0,0,0,1,-0.012,1,0,-0,90,0,89.318,180,179.318
"-119.1273",32.6434,9,0.000697,3.9e-05,0,-0.002074,0,0,-0.802,,0.252,0.748,1.748,-0.000459,0.002772,0.001386,0.000697,0,-0.002074,-1,-0.014,-0,0,0,1,-0.014,1,0,-0,90,0,89.198,180,179.198
"-119.1273",32.6613,9,0.000726,4.6e-05,0,-0.002144,0,0,-0.925,,0.253,0.747,1.747,-0.000473,0.002871,0.001436,0.000727,0,-0.002145,-1,-0.016,-0,0,0,1,-0.016,1,0,-0,90,0,89.075,180,179.075
"-119.1273",32.6793,9,0.000755,5.5e-05,0,-0.002214,0,0,-1.052,,0.254,0.746,1.746,-0.000486,0.002971,0.001485,0.000756,0,-0.002215,-1,-0.018,-0,0,0,1,-0.018,1,0,-0,90,0,88.948,180,178.948
"-119.1273",32.6973,9,0.000783,6.3e-05,0,-0.002284,0,0,-1.177,,0.256,0.744,1.744,-0.0005,0.003069,0.001535,0.000784,0,-0.002285,-1,-0.021,-0,0,0,1,-0.021,1,0,-0,90,0,88.823,180,178.823
"-119.1273",32.7153,9,0.000808,6.8e-05,0,-0.002347,0,0,-1.232,,0.256,0.744,1.744,-0.000513,0.003158,0.001579,0.00081,0,-0.002349,-1,-0.022,-0,0,0,1,-0.022,1,0,-0,90,0,88.768,180,178.768
"-119.1273",32.7333,9,0.000828,6.3e-05,0,-0.002395,0,0,-1.126,,0.257,0.743,1.743,-0.000522,0.003225,0.001613,0.000829,0,-0.002396,-1,-0.02,-0,0,0,1,-0.02,1,0,-0,90,0,88.874,180,178.874
"-119.1273",32.7513,9,0.000843,5.2e-05,0,-0.002428,0,0,-0.912,,0.258,0.742,1.742,-0.000529,0.003273,0.001636,0.000843,0,-0.002429,-1,-0.016,-0,0,0,1,-0.016,1,0,-0,90,0,89.088,180,179.088
"-119.1273",32.7693,9,0.000857,4e-05,0,-0.002457,0,0,-0.691,,0.259,0.741,1.741,-0.000533,0.003315,0.001657,0.000857,0,-0.002457,-1,-0.012,-0,0,0,1,-0.012,1,0,-0,90,0,89.309,180,179.309
"-119.1273",32.7873,9,0.000872,3.1e-05,0,-0.002487,0,0,-0.531,,0.26,0.74,1.74,-0.000538,0.00336,0.00168,0.000872,0,-0.002488,-1,-0.009,-0,0,0,1,-0.009,1,0,-0,90,0,89.469,180,179.469
"-119.1273",32.8053,9,0.000888,2.5e-05,0,-0.002519,0,0,-0.418,,0.261,0.739,1.739,-0.000544,0.003407,0.001704,0.000888,0,-0.00252,-1,-0.007,-0,0,0,1,-0.007,1,0,-0,90,0,89.582,180,179.582
"-119.1273",32.8232,9,0.000904,2e-05,0,-0.002553,0,0,-0.34,,0.261,0.739,1.739,-0.00055,0.003457,0.001728,0.000904,0,-0.002553,-1,-0.006,-0,0,0,1,-0.006,1,0,-0,90,0,89.66,180,179.66
"-119.1273",32.8412,9,0.00092,1.8e-05,0,-0.002587,0,0,-0.289,,0.262,0.738,1.738,-0.000556,0.003508,0.001754,0.00092,0,-0.002587,-1,-0.005,-0,0,0,1,-0.005,1,0,-0,90,0,89.711,180,179.711
"-119.1273",32.8592,9,0.000938,1.6e-05,0,-0.002623,0,0,-0.259,,0.263,0.737,1.737,-0.000562,0.003561,0.001781,0.000938,0,-0.002623,-1,-0.005,-0,0,0,1,-0.005,1,0,-0,90,0,89.741,180,179.741
"-119.1273",32.8772,9,0.000955,1.6e-05,0,-0.00266,0,0,-0.248,,0.264,0.736,1.736,-0.000568,0.003616,0.001808,0.000956,0,-0.00266,-1,-0.004,-0,0,0,1,-0.004,1,0,-0,90,0,89.752,180,179.752
